SrcAddr,n_flows,botnet_flows,normal_flows,bg_flows,n_dst_ips,n_dst_ports,n_src_ports,n_protocols,total_bytes,total_pkts,mean_dur,std_dur,label
109.121.152.49,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.121.165.14,2,0,0,2,1,1,1,1,910,2,0.0,0.0,Background
109.121.197.144,3,0,0,3,2,2,1,1,589,3,0.0,0.0,Background
109.121.198.196,2,0,0,2,1,1,1,1,535,2,0.0,0.0,Background
109.121.198.204,1,0,0,1,1,1,1,1,62,1,0.0,,Background
109.121.203.22,5,0,0,5,2,2,4,1,485,7,0.1342,0.3000803225804718,Background
109.121.204.50,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.121.205.132,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.121.206.120,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.121.208.203,2,0,0,2,1,1,1,1,150,2,0.0,0.0,Background
109.121.210.28,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.121.212.125,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.121.213.108,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.121.222.247,2,0,0,2,1,1,1,1,165,2,0.0,0.0,Background
109.121.227.203,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.121.227.243,2,0,0,2,1,1,1,1,355,2,0.0,0.0,Background
109.121.228.86,1,0,0,1,1,1,1,1,78,1,0.0,,Background
109.121.229.159,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.121.233.192,2,0,0,2,1,1,1,1,307,2,0.0,0.0,Background
109.121.235.183,1,0,0,1,1,1,1,1,544,2,0.103,,Background
109.121.242.101,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.121.242.236,3,0,0,3,1,1,1,1,3045,5,0.0,0.0,Background
109.121.243.144,1,0,0,1,1,1,1,1,72,1,0.0,,Background
109.121.243.50,2,0,0,2,1,1,1,1,536,2,0.0,0.0,Background
109.121.244.16,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.121.246.240,3,0,0,3,1,1,1,1,490,3,0.0,0.0,Background
109.121.248.54,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.121.249.127,6,0,0,6,2,2,1,1,684,7,0.33283333333333337,0.8152718360563345,Background
109.121.249.168,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.121.250.240,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.121.252.116,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.121.252.182,1,0,0,1,1,1,1,1,77,1,0.0,,Background
109.121.254.36,3,0,0,3,1,1,1,1,192,3,0.0,0.0,Background
109.122.1.28,2,0,0,2,1,1,1,1,137,2,0.0,0.0,Background
109.122.187.197,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.122.3.1,7,0,0,7,1,1,1,1,930,12,1.0714285714285714,1.8896228774672528,Background
109.122.4.16,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.122.90.70,4,0,0,4,1,1,2,1,300,4,0.0,0.0,Background
109.123.223.70,5,0,0,5,1,1,1,1,1783,9,0.0008,0.0010954451150103322,Background
109.123.94.117,104,0,0,104,1,5,1,1,44867,189,0.6465288461538462,1.2659412857497165,Background
109.124.0.236,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.124.154.206,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
109.124.201.0,2,0,0,2,2,2,1,1,219,2,0.0,0.0,Background
109.124.43.198,1,0,0,1,1,1,1,1,61,1,0.0,,Background
109.124.49.136,1,0,0,1,1,1,1,1,489,1,0.0,,Background
109.125.109.35,3,0,0,3,1,1,1,1,225,3,0.0,0.0,Background
109.125.200.246,4,0,0,4,1,1,1,1,632,4,0.0,0.0,Background
109.125.24.23,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.125.29.238,1,0,0,1,1,1,1,1,68,1,0.0,,Background
109.126.195.113,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.126.239.33,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.126.24.240,1,0,0,1,1,1,1,1,464,1,0.0,,Background
109.126.25.135,1,0,0,1,1,1,1,1,300,5,0.811,,Background
109.126.36.242,1,0,0,1,1,1,1,1,569,2,1.175,,Background
109.126.37.4,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.127.104.14,2,0,0,2,1,1,1,1,158,2,0.0,0.0,Background
109.127.105.113,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.127.190.172,1,0,0,1,1,1,1,1,72,1,0.0,,Background
109.127.37.166,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.127.86.181,12,0,0,12,1,3,12,1,1188,18,1.4609166666666666,1.5266218474630564,Background
109.127.86.204,1,0,0,1,1,1,1,1,138,2,0.851,,Background
109.127.86.235,1,0,0,1,1,1,1,1,71,1,0.0,,Background
109.127.86.50,8,0,0,8,1,1,2,1,1536,24,2.020625,0.9150517452191277,Background
109.127.86.63,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.127.86.83,1,0,0,1,1,1,1,1,528,2,1.354,,Background
109.128.113.203,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.128.138.164,1,0,0,1,1,1,1,1,300,5,0.154,,Background
109.128.253.235,3,0,0,3,1,1,1,1,219,3,0.0,0.0,Background
109.129.107.143,1,0,0,1,1,1,1,1,128,2,2.526,,Background
109.129.125.187,1,0,0,1,1,1,1,1,77,1,0.0,,Background
109.129.126.154,1,0,0,1,1,1,1,1,77,1,0.0,,Background
109.129.13.85,1,0,0,1,1,1,1,1,157,1,0.0,,Background
109.129.136.201,1,0,0,1,1,1,1,1,172,1,0.0,,Background
109.129.151.7,1,0,0,1,1,1,1,1,187,1,0.0,,Background
109.129.215.138,1,0,0,1,1,1,1,1,68,1,0.0,,Background
109.129.219.233,1,0,0,1,1,1,1,1,340,5,0.153,,Background
109.130.217.54,2,0,0,2,1,1,1,1,948,2,0.0,0.0,Background
109.130.225.159,4,0,0,4,1,1,2,1,1325,7,0.29925,0.4544471916515713,Background
109.130.234.53,17,0,0,17,1,1,1,1,27577,137,1.7578823529411765,1.6586282691712804,Background
109.130.237.227,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.130.241.160,3,0,0,3,1,1,1,1,531,3,0.0,0.0,Background
109.130.4.145,1,0,0,1,1,1,1,1,300,5,0.19,,Background
109.130.57.211,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.130.96.222,1,0,0,1,1,1,1,1,92,1,0.0,,Background
109.131.17.209,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.131.84.93,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.131.88.105,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.132.141.207,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.132.54.175,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.144.233.136,1,0,0,1,1,1,1,1,459,1,0.0,,Background
109.144.237.199,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.145.192.118,2,0,0,2,1,1,1,1,364,2,0.0,0.0,Background
109.145.60.242,3,0,0,3,1,1,1,1,238,3,0.0,0.0,Background
109.148.120.249,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.148.158.192,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.148.179.159,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.148.210.4,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.148.245.227,4,0,0,4,1,1,1,1,404,4,0.0,0.0,Background
109.148.88.105,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.148.91.17,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.149.146.95,1,0,0,1,1,1,1,1,68,1,0.0,,Background
109.149.176.1,1,0,0,1,1,1,1,1,300,5,0.238,,Background
109.149.217.86,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.150.12.104,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.150.153.33,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.150.199.12,1,0,0,1,1,1,1,1,300,5,0.41,,Background
109.150.202.54,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.150.226.24,1,0,0,1,1,1,1,1,77,1,0.0,,Background
109.150.241.232,1,0,0,1,1,1,1,1,300,5,0.35,,Background
109.150.244.56,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.150.25.30,4,0,0,4,1,1,1,1,743,4,0.0,0.0,Background
109.150.43.141,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.150.69.24,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.150.81.185,1,0,0,1,1,1,1,1,464,1,0.0,,Background
109.151.192.242,1,0,0,1,1,1,1,1,300,5,0.202,,Background
109.151.199.47,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.151.67.56,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.152.179.185,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.152.43.107,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.152.5.112,1,0,0,1,1,1,1,1,300,5,0.231,,Background
109.153.105.154,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.153.111.125,1,0,0,1,1,1,1,1,300,5,0.167,,Background
109.153.155.254,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.153.36.121,1,0,0,1,1,1,1,1,300,5,0.206,,Background
109.153.6.25,2,0,0,2,1,1,1,1,136,2,0.0,0.0,Background
109.154.129.8,4,0,0,4,1,1,1,1,294,4,0.0,0.0,Background
109.154.179.98,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.154.185.3,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.154.250.168,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.154.254.60,1,0,0,1,1,1,1,1,128,2,0.006,,Background
109.154.35.52,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.155.147.152,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.155.201.55,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.157.157.86,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.157.176.163,1,0,0,1,1,1,1,1,187,1,0.0,,Background
109.157.19.79,1,0,0,1,1,1,1,1,171,1,0.0,,Background
109.157.193.140,1,0,0,1,1,1,1,1,72,1,0.0,,Background
109.157.228.175,1,0,0,1,1,1,1,1,84,1,0.0,,Background
109.157.33.93,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.157.8.130,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.158.164.204,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.158.174.128,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.158.216.1,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.158.35.174,2,0,0,2,1,2,1,1,133,2,0.0,0.0,Background
109.158.52.15,2,0,0,2,1,1,2,1,375,2,0.0,0.0,Background
109.160.0.138,4,0,0,4,2,2,4,1,370,5,0.0155,0.031,Background
109.160.0.218,1,0,0,1,1,1,1,1,79,1,0.0,,Background
109.160.103.74,1,0,0,1,1,1,1,1,77,1,0.0,,Background
109.160.108.96,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.160.110.63,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.160.116.162,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.160.120.219,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.160.128.179,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.160.13.162,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.160.13.69,2,0,0,2,1,1,1,1,133,2,0.0,0.0,Background
109.160.156.152,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.160.176.234,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.160.232.120,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.160.235.254,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.160.28.30,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.160.28.60,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.160.30.175,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.160.53.224,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.160.67.164,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.160.67.184,2,0,0,2,1,1,1,1,149,2,0.0,0.0,Background
109.160.67.23,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.160.67.90,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.160.72.96,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.160.86.124,1,0,0,1,1,1,1,1,158,1,0.0,,Background
109.160.86.137,3,0,0,3,1,1,1,2,492,3,0.0,0.0,Background
109.160.86.179,1,0,0,1,1,1,1,1,174,1,0.0,,Background
109.160.86.182,1,0,0,1,1,1,1,1,352,2,2.12,,Background
109.160.86.33,1,0,0,1,1,1,1,1,176,1,0.0,,Background
109.160.87.163,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.160.90.1,1,0,0,1,1,1,1,1,79,1,0.0,,Background
109.160.92.6,1,0,0,1,1,1,1,1,300,5,0.296,,Background
109.160.94.220,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.160.95.82,1,0,0,1,1,1,1,1,546,1,0.0,,Background
109.161.118.207,1,0,0,1,1,1,1,1,78,1,0.0,,Background
109.161.127.213,1,0,0,1,1,1,1,1,300,5,0.346,,Background
109.161.20.78,1,0,0,1,1,1,1,1,538,4,3.205,,Background
109.161.207.98,4,0,0,4,1,1,1,1,720,4,0.0,0.0,Background
109.161.220.98,1,0,0,1,1,1,1,1,468,1,0.0,,Background
109.161.229.115,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.161.247.170,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.161.7.182,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.161.70.20,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.161.72.253,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.161.8.230,1,0,0,1,1,1,1,1,79,1,0.0,,Background
109.162.118.114,2,0,0,2,1,1,1,1,1060,2,0.0,0.0,Background
109.162.30.132,1,0,0,1,1,1,1,1,130,2,1.005,,Background
109.162.38.89,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.162.40.81,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.164.129.160,1,0,0,1,1,1,1,1,179,1,0.0,,Background
109.164.142.22,1,0,0,1,1,1,1,1,41859,41,1.412,,Background
109.164.236.163,3,0,0,3,1,1,1,1,703,4,0.7026666666666667,1.2170543674517311,Background
109.164.241.233,1,0,0,1,1,1,1,1,300,5,0.167,,Background
109.164.242.176,1,0,0,1,1,1,1,1,178,1,0.0,,Background
109.164.249.84,2,0,0,2,1,1,1,1,560,3,1.5785,2.2323361082059305,Background
109.164.70.153,3,0,0,3,1,1,1,1,543,3,0.0,0.0,Background
109.165.119.134,1,0,0,1,1,1,1,1,180,1,0.0,,Background
109.165.125.152,1,0,0,1,1,1,1,1,148,2,2.005,,Background
109.165.141.145,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.165.155.240,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.165.194.51,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.165.2.68,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.165.210.4,1,0,0,1,1,1,1,1,300,5,0.164,,Background
109.165.226.55,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.165.28.131,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.165.31.96,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.165.40.223,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.165.52.191,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.165.52.220,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.165.64.229,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.165.77.145,1,0,0,1,1,1,1,1,128,2,2.022,,Background
109.165.79.194,1,0,0,1,1,1,1,1,72,1,0.0,,Background
109.165.92.61,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.165.94.103,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.165.98.167,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.166.130.109,1,0,0,1,1,1,1,1,790,2,0.53,,Background
109.166.142.205,4,0,0,4,1,1,2,2,744,11,0.61175,1.1327301458570496,Background
109.166.158.42,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.167.63.83,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.167.89.235,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.167.97.199,4,0,0,4,1,2,2,1,2428,26,1.27125,0.4756338753004598,Background
109.168.131.94,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.168.157.24,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.168.169.116,1,0,0,1,1,1,1,1,454,1,0.0,,Background
109.168.179.153,1,0,0,1,1,1,1,1,502,1,0.0,,Background
109.168.180.145,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.168.203.175,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.168.230.145,3,0,0,3,1,1,1,1,576,3,0.0,0.0,Background
109.168.233.215,22,0,0,22,1,1,1,2,3648,57,0.9134545454545454,0.7482472043301457,Background
109.168.233.241,2,0,0,2,2,2,2,1,128,2,0.0,0.0,Background
109.169.10.20,3,0,0,3,1,1,1,1,181,3,0.0,0.0,Background
109.169.129.2,1,0,0,1,1,1,1,1,67,1,0.0,,Background
109.169.140.175,2,0,0,2,1,1,1,1,281,2,0.0,0.0,Background
109.169.142.81,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.169.227.123,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.169.243.128,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.170.16.35,1,0,0,1,1,1,1,1,63,1,0.0,,Background
109.170.206.136,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.170.209.73,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.170.9.232,2,0,0,2,1,1,1,1,355,2,0.0,0.0,Background
109.171.33.187,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.171.54.60,1,0,0,1,1,1,1,1,79,1,0.0,,Background
109.171.61.150,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.171.8.78,3,0,0,3,1,1,1,1,737,3,0.0,0.0,Background
109.171.91.50,1,0,0,1,1,1,1,1,68,1,0.0,,Background
109.172.31.125,1,0,0,1,1,1,1,1,77,1,0.0,,Background
109.172.31.175,1,0,0,1,1,1,1,1,78,1,0.0,,Background
109.172.31.85,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.172.40.27,3,0,0,3,1,1,3,1,194,3,0.0,0.0,Background
109.172.40.54,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.172.59.217,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.172.59.26,2,0,0,2,1,1,2,1,356,2,0.0,0.0,Background
109.172.66.107,1,0,0,1,1,1,1,1,185,1,0.0,,Background
109.172.78.20,1,0,0,1,1,1,1,1,69,1,0.0,,Background
109.173.103.4,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.173.104.196,2,0,0,2,1,1,1,1,3084,4,0.0,0.0,Background
109.173.49.193,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.173.52.106,2,0,0,2,1,1,1,1,136,2,0.0,0.0,Background
109.173.58.130,2,0,0,2,1,1,1,1,149,2,0.0,0.0,Background
109.173.76.196,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.173.83.161,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.173.83.2,1,0,0,1,1,1,1,1,77,1,0.0,,Background
109.173.92.109,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.173.95.105,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
109.174.2.166,4,0,0,4,1,1,3,1,289,4,0.0,0.0,Background
109.174.24.49,1,0,0,1,1,1,1,1,300,5,0.782,,Background
109.174.58.33,2,0,0,2,1,1,1,1,128,2,0.0,0.0,Background
109.174.8.202,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.175.132.136,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
109.175.145.166,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.175.161.136,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.175.190.19,1,0,0,1,1,1,1,1,490,1,0.0,,Background
109.175.20.13,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.175.211.62,5,0,0,5,1,1,1,1,357,5,0.0,0.0,Background
109.175.211.68,20,0,0,20,1,1,1,1,5374,30,0.0,0.0,Background
109.175.221.28,2,0,0,2,1,1,1,1,152,2,0.0,0.0,Background
109.175.35.168,2,0,0,2,1,1,1,1,912,2,0.0,0.0,Background
109.175.50.227,1,0,0,1,1,1,1,1,459,1,0.0,,Background
109.175.54.145,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.175.57.97,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
109.175.62.60,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.175.93.87,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.178.150.217,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.178.165.49,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.178.81.201,1,0,0,1,1,1,1,1,179,1,0.0,,Background
109.178.85.113,3,0,0,3,1,1,1,1,465,3,0.0,0.0,Background
109.178.87.70,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.182.100.39,2,0,0,2,1,1,1,1,150,2,0.0,0.0,Background
109.182.122.13,2,0,0,2,1,1,1,1,124,2,0.0,0.0,Background
109.182.142.61,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.182.143.3,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.182.15.86,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.182.154.142,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.182.93.180,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.182.96.195,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.182.97.241,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.182.99.97,1,0,0,1,1,1,1,1,71,1,0.0,,Background
109.183.106.3,2,0,0,2,1,2,1,1,120,2,0.0,0.0,Background
109.183.11.92,1,0,0,1,1,1,1,1,182,1,0.0,,Background
109.183.193.48,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.183.205.237,1,0,0,1,1,1,1,1,89,1,0.0,,Background
109.184.110.72,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.184.112.189,1,0,0,1,1,1,1,1,77,1,0.0,,Background
109.184.138.6,2,0,0,2,2,2,1,1,136,2,0.0,0.0,Background
109.184.184.20,1,0,0,1,1,1,1,1,2911,3,0.027,,Background
109.184.192.109,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.184.216.155,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.184.216.17,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.184.217.195,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.184.221.51,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.184.223.147,1,0,0,1,1,1,1,1,77,1,0.0,,Background
109.184.228.90,1,0,0,1,1,1,1,1,609,1,0.0,,Background
109.184.232.54,1,0,0,1,1,1,1,1,77,1,0.0,,Background
109.184.252.234,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.184.252.75,2,0,0,2,1,1,1,1,152,2,0.0,0.0,Background
109.184.34.174,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.184.42.87,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.184.51.134,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.184.53.7,1,0,0,1,1,1,1,1,78,1,0.0,,Background
109.184.59.170,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.184.75.106,1,0,0,1,1,1,1,1,68,1,0.0,,Background
109.184.96.18,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.185.104.135,1,0,0,1,1,1,1,1,77,1,0.0,,Background
109.185.114.23,2,0,0,2,1,1,1,1,610,2,0.0,0.0,Background
109.185.115.231,1,0,0,1,1,1,1,1,74,1,0.0,,Background
109.185.123.5,1,0,0,1,1,1,1,1,72,1,0.0,,Background
109.185.131.224,1,0,0,1,1,1,1,1,137,2,0.101,,Background
109.185.131.246,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.185.131.7,1,0,0,1,1,1,1,1,192,3,0.369,,Background
109.185.135.138,1,0,0,1,1,1,1,1,77,1,0.0,,Background
109.185.142.108,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.185.147.149,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.185.156.148,1,0,0,1,1,1,1,1,72,1,0.0,,Background
109.185.156.23,1,0,0,1,1,1,1,1,62,1,0.0,,Background
109.185.169.42,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.185.173.203,1,0,0,1,1,1,1,1,467,1,0.0,,Background
109.185.180.210,1,0,0,1,1,1,1,1,77,1,0.0,,Background
109.185.189.214,1,0,0,1,1,1,1,1,75,1,0.0,,Background
109.185.192.115,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.185.202.61,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.185.210.239,1,0,0,1,1,1,1,1,77,1,0.0,,Background
109.185.22.214,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.185.225.186,2,0,0,2,1,1,1,1,138,2,0.0,0.0,Background
109.185.230.44,1,0,0,1,1,1,1,1,330,2,2.173,,Background
109.185.253.36,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.185.27.120,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.185.37.224,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.185.50.230,1,0,0,1,1,1,1,1,454,1,0.0,,Background
109.185.6.95,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.185.66.244,12,0,0,12,1,3,12,2,1326,21,0.06941666666666667,0.04304428656698362,Background
109.185.7.156,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.185.74.36,1,0,0,1,1,1,1,1,141,2,2.326,,Background
109.185.97.124,4,0,0,4,1,1,2,1,1421,20,1.90275,2.180395434319197,Background
109.186.102.46,11,0,0,11,1,1,1,1,1408,22,0.4037272727272727,0.5895893640338318,Background
109.186.105.103,1,0,0,1,1,1,1,1,144,2,0.036,,Background
109.186.107.165,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.186.111.204,26,0,0,26,1,1,1,1,4224,66,0.42719230769230765,0.2520628523572276,Background
109.186.22.27,1,0,0,1,1,1,1,1,300,5,0.535,,Background
109.186.222.181,2,0,0,2,1,1,1,1,144,2,0.0,0.0,Background
109.186.33.173,1,0,0,1,1,1,1,1,300,5,0.56,,Background
109.186.98.190,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.187.106.41,1,0,0,1,1,1,1,1,76,1,0.0,,Background
109.187.109.54,2,0,0,2,1,2,1,1,122,2,0.0,0.0,Background
109.187.113.125,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.187.130.124,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.187.135.230,1,0,0,1,1,1,1,1,60,1,0.0,,Background
109.187.180.138,1,0,0,1,1,1,1,1,481,1,0.0,,Background
109.187.242.93,1,0,0,1,1,1,1,1,64,1,0.0,,Background
109.187.88.206,1,0,0,1,1,1,1,1,73,1,0.0,,Background
109.188.128.123,1,0,0,1,1,1,1,1,60,1,0.0,,Background
